DATE,Rt_ADJUSTED,Rt_ADJUSTED_lower,R_ADJUSTED_upper,Rt_UNADJUSTED,Rt_UNADJUSTED_lower,R_UNADJUSTED_upper
2023-11-02,1.4978631923695476,1.2731837135141153,1.7225426712249796,1.10893118463414,0.9980380661707261,1.2198243030975542
2023-11-03,1.4613499539264605,1.2421474608374914,1.6805524470154294,1.083449252823574,0.9751043275412166,1.1917941781059314
2023-11-04,1.422709443709594,1.2093030271531549,1.6361158602660328,1.0563880786415285,0.9507492707773757,1.1620268865056815
2023-11-05,1.3851344421106757,1.1773642757940743,1.5929046084272769,1.0320018299716203,0.9288016469744582,1.1352020129687823
2023-11-06,1.3398120328213696,1.1388402278981642,1.540783837744575,1.0091292332853474,0.9082163099568127,1.1100421566138823
2023-11-07,1.3049088104245703,1.1091724888608847,1.5006451319882557,0.9876829777983311,0.888914680018498,1.0864512755781643
2023-11-08,1.271374112929974,1.080667995990478,1.46208022986947,0.964035652517593,0.8676320872658337,1.0604392177693525
2023-11-09,1.243306470104111,1.0568104995884944,1.4298024406197276,0.9411436934281147,0.8470293240853032,1.0352580627709262
2023-11-10,1.2168362771942636,1.034310835615124,1.399361718773403,0.9191266381742775,0.8272139743568498,1.0110393019917054
2023-11-11,1.191396859819746,1.012687330846784,1.3701063887927079,0.8961051062818303,0.8064945956536472,0.9857156169100134
2023-11-12,1.1674561118320874,0.9923376950572743,1.3425745286069004,0.8738111035402225,0.7864299931862003,0.9611922138942448
2023-11-13,1.139903670661024,0.9689181200618703,1.3108892212601775,0.848788891433678,0.7639100022903101,0.9336677805770458
2023-11-14,1.1140157444062007,0.9469133827452705,1.2811181060671306,0.823942534583193,0.7415482811248737,0.9063367880415124
2023-11-15,1.092423915150915,0.9285603278782777,1.256287502423552,0.8001402794509314,0.7201262515058382,0.8801543073960245
2023-11-16,1.0696806567559565,0.909228558242563,1.23013275526935,0.7765817355697507,0.6989235620127757,0.8542399091267259
2023-11-17,1.0455402256305393,0.8887091917859583,1.2023712594751201,0.7522281034310032,0.6770052930879029,0.8274509137741036
2023-11-18,1.0253359570799225,0.8715355635179342,1.1791363506419108,0.7658002629807524,0.6892202366826772,0.8423802892788278
2023-11-19,1.0032303170217935,0.8527457694685245,1.1537148645750626,0.7840073415086839,0.7056066073578156,0.8624080756595524
2023-11-20,0.9787939568363131,0.8319748633108661,1.12561305036176,0.8076236314145724,0.7268612682731151,0.8883859945560297
2023-11-21,0.9572988081224046,0.8137039869040439,1.1008936293407652,0.8297929635311719,0.7468136671780548,0.9127722598842892
